9388032,8498081,8526720,704512,0,1
16531456,15629928,15662664,704512,0,2
23478272,22532009,22567776,753664,0,3
29442048,28486434,28524072,753664,0,4
37699584,30772465,36765352,770048,0,5
37699584,36726890,36765480,770048,0,5
45039616,44005401,44048296,827392,0,6
52510720,51460490,51510112,843776,0,7
59457536,58393764,58449448,843776,0,8
68894720,67825209,67886760,843776,0,9
78266368,77164315,77233960,868352,0,10
88293376,79674692,87203752,925696,0,11
88293376,80227700,87203880,925696,0,11
88293376,78631700,87204008,925696,0,11
88293376,80227700,87204136,925696,0,11
88293376,78631700,87204264,925696,0,11
88293376,77164315,87204392,925696,0,11
88293376,87129781,87204520,925696,0,11
94519296,93322796,93397800,958464,0,12
100352000,92201123,99181480,1007616,0,13
100352000,92169930,99181608,1007616,0,13
100352000,99103204,99181736,1007616,0,13
105988096,95297115,104807264,1024000,0,14
105988096,97826479,104807960,1015808,0,14
105988096,104728560,104808088,1015808,0,14
113524736,112243586,112328472,1032192,0,15
120537088,113292251,119332760,1040384,0,16
120537088,119246676,119332888,1040384,0,16
129253376,122178701,128049304,1040384,0,17
129253376,120504020,128049432,1040384,0,17
129253376,127959109,128049560,1040384,0,17
137773056,128960242,136569368,1040384,0,18
137773056,130849912,136569496,1040384,0,18
137773056,130282253,136569624,1040384,0,18
137773056,129541994,136569752,1040384,0,18
137773056,129343421,136569880,1040384,0,18
137773056,128234812,136570008,1040384,0,18
137773056,129573187,136570136,1040384,0,18
137773056,127977187,136570264,1040384,0,18
137773056,130694860,136570392,1040384,0,18
137773056,130520843,136570520,1040384,0,18
137773056,127136162,136570648,1040384,0,18
137773056,127043823,136570776,1040384,0,18
137773056,126509802,136570904,1040384,0,18
137773056,128234812,136571032,1040384,0,18
137773056,136475268,136571160,1040384,0,18
145637376,137401453,144402840,1073152,0,19
145637376,138678178,144402968,1073152,0,19
145637376,137025023,144403096,1073152,0,19
145637376,138523126,144403224,1073152,0,19
145637376,144303534,144403352,1073152,0,19
150749184,141134641,149482520,1105920,0,20
150749184,143749741,149482648,1105920,0,20
150749184,140877016,149482776,1105920,0,20
150749184,140662664,149482904,1105920,0,20
150749184,142372007,149483032,1105920,0,20
150749184,141860071,149483160,1105920,0,20
150749184,142096586,149483288,1105920,0,20
150749184,144303534,149483416,1105920,0,20
150749184,142243250,149483544,1105920,0,20
150749184,141860071,149483672,1105920,0,20
150749184,140858938,149483800,1105920,0,20
150749184,142372007,149483928,1105920,0,20
150749184,141860071,149484056,1105920,0,20
150749184,142473016,149484184,1105920,0,20
